name,price,store,location,sold,details_link,description
Keloreena Ekstrak Daun Kelor Asli Moringa Oleifera Isi 50 dan 100 Kapsul BPOM dan HALAL,Rp92.500,Herbal TV,Jakarta Selatan,750+ terjual,https://www.tokopedia.com/herbal-tv-288/keloreena-ekstrak-daun-kelor-asli-moringa-oleifera-isi-50-dan-100-kapsul-bpom-dan-halal-1730488854477178311?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D20250309050843D3CEE15DA4BFE30B0DWM%26src%3Dsearch%26whid%3D18478514,"DETAIL PRODUK
● Nama Produk : Keloreena
● Komposisi : 100% Ekstrak daun kelor
● Isi : 50 & 100 Kapsul
● Legalitas : BPOM RI No.POM TR 193332021 & Halal (MUI)
● Kemasan : Botol Plastik
● Produksi : CV. MITRA HERBAL NUSANTARA BEKASI - INDONESIA

ATURAN KONSUMSI
● 2 kapsul 2x sehari"
Teh Daun Kelor Shafid Grade A Premium |Daun Kelor Moringa Fresh Thea 100 Asli,Rp25.000,Dunia Herbaa,Kab. Bekasi,2 terjual,https://www.tokopedia.com/duniaherbaa/teh-daun-kelor-shafid-grade-a-premium-daun-kelor-moringa-fresh-thea-100-asli?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D20250309050843D3CEE15DA4BFE30B0DWM%26src%3Dsearch,"TEH DAUN KELOR

isi 40Gram (100% Daun Kelor)

Menurut departemen pertanian di amerika erikat (USDA), daun kelor yang telah dikeringkan mengandung berbagai macam vitamin dan mineral. mengandung juga nutrisi penting dalam jumlah tinggi
seperti beta-karoten dan asam amino.

secara tradisional sangat efektif untuk :
daun kelor sangat bagus untuk kulit karena mengandung kadar konsentrasi vitamin c dan bioflavonoid yang tinggi. dan daun kelor mampu meningkatkan produksi kolagen, menangkal radikal bebas, mengurangi pembentukan garis-garis halus, dan meningkatkan kelembapan serta keremajaan kulit.

Mengandung potasium, kalsium, vitamin C, vitamin A, dan protein 2x lipat dibanding susu sehingga baik dikonsumsi sebagai teh herbal untuk membantu memelihara daya tahan tubuh serta membantu mengatasi gangguan kesehatan seperti : alergi, herpes, sakit mata, reumatik dan gangguan kesehatan yang lainnya.

Daun Kelor juga baik untuk mengurangi flek hitam pada wajah dengan cara membasuh wajah dengan air teh daun Kelor yang masih hangat.
CARA PENYAJIAN :

Masukan 1-2 sendok Daun Kelor ke dalam cangkir / teko, sedih dengan air panas kurang lebih 200ml, aduk dan diamkan selama 3-5 menit hingga air berubah warna kepenatan, minum selagi hangat.


Semoga diberi Kesembuhan"
Dari Bumi Daun Kelor Moringa Bubuk Premium Pure Organic,Rp31.000,SyonStore,Jakarta Selatan,6 terjual,https://www.tokopedia.com/syonstore/dari-bumi-daun-kelor-moringa-bubuk-premium-pure-organic-150-gr-84568?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D20250309050843D3CEE15DA4BFE30B0DWM%26src%3Dsearch,"Dari Bumi Daun Kelor Moringa Bubuk Premium Pure Organic

P-IRT 6103603650653-28

Daun Kelor (Moringa oleifera) Bubuk Dari Bumi dibuat dari 100% daun kelor/moringa asli yang diolah menjadi bubuk, tanpa campuran apapun. Daun Kelor terkenal sebagai salah satu tanaman paling bergizi dengan kombinasi yang komplit dibandingkan tanaman lainnya. Lebih dari 40 antioksidan dan 90 jenis nutrisi penting seperti vitamin, mineral, asam amino, antioksidan, anti penuaan dan anti inflamasi.

Kandungan nutrisi yang banyak dari daun kelor sendiri membuat tanaman ini dijuluki sebagai The Miracle Tree dan Tree of Life. Daun kelor memiliki manfaat menurunkan kolesterol, membantu mengontrol gula darah, melawan berbagai jenis kanker, mengurangi peradangan, meningkatkan kekebalan tubuh, meningkatkan ASI, mengobati insomnia, dan mengatur fungsi tiroid.

Saran penyajian: Campurkan 1sdm Daun Kelor Dari Bumi ke dalam 250ml air hangat atau campurkan madu sesuai selera.

Masa Simpan : 12 bulan

AYO BUAT VIDEO UNBOXING PAKET MU, KARENA BILA TIDAK ADA VIDEO UNBOXING, KOMPLAIN TIDAK BISA DI KLAIM"
Tepung Bubuk Daun Kelor KELORINA Serbuk Royal Moringa 250 gr + GIZI,Rp82.000,Evisu,Jakarta Utara,24 terjual,https://www.tokopedia.com/evisu/tepung-bubuk-daun-kelor-kelorina-serbuk-royal-moringa-250-gr-gizi?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D20250309050843D3CEE15DA4BFE30B0DWM%26src%3Dsearch,"Bubuk Daun Kelor KELORINA BPOM / Serbuk Moringa 250gr - Kaya Nutrisi & Gizi

➤ Kelor Super Vitamin dan Gizi
Berdasarkan uji lab kesehatan, serbuk / tepung daun Kelor Kelorina mengandung:
Protein (27%), Lemak (6,57%), Karbohidrat (48,4%), Serat makanan (31,14%), Energi (358 Kal/100gram)
Digunakan sebagai bahan makanan bernutrisi tinggi, untuk menjaga kebugaran dan berkhasiat untuk penyembuhan. Kitab Pengobatan Ayurveda menyebutkan bahwa Kelor dapat mengatasi lebih dari 300 penyakit.

➤ Kualitas Bubuk Kelor No.1 di Indonesia
* Kehalusan 500 mesh, satu-satunya serbuk bubuk daun Kelor organik halus berkualitas Internasional.
* Memiliki sertifikasi standar produksi pangan olahan, dalam maupun luar negeri.
* Melalui proses ketat dari panen hingga penepungan agar menjaga kandungan kelor tidak hilang.
Tepung Bubuk Royal Moringa mengandung 18 Asam Amino lengkap termasuk 8 Asam Amino Esensial yang jarang terdapat dalam tumbuhan.

➤ Khasiat Bubuk Kelor Royal Moringa
- Mengurangi Peradangan dengan sifat anti-inflamasi
- Menurunkan kolesterol
- Menurunkan gula darah
- Memperkuat daya tahan tubuh
- Kaya anti-oksidan penangkal radikal bebas

Penyajian:
- dicampur ke dalam makanan dan minuman sehari-hari, seperti smoothies, jus buah, susu, kopi atau dibuat seduhan campur minuman rempah teh hijau.
- taburkan pada sayur, bubur, nasi, salad, telur, pasta, saus, kecap dan masakan siap saji lainnya.
- campur pada adonan kue, puding, agar-agar, coklat dan penganan lain.
Mulai dengan takaran sedikit untuk menyesuaikan rasa, lalu tambhan perlahan sesuai selera.
1 sendok makan, 2x sehari setelah makan

➤ Menambah Vitamin dan Gizi pada Bayi dan Anak
Untuk para Ibu yang anaknya susah makan sayur…yuuk taburkan Tepung Kelor Royal Moringa pada makanan atau susunya agar anak lebih sehat dan kebal dari penyakit serta mencegah kekurangan gizi.

Netto : 250 gram
BPOM RI MD 619111001777

#kelor #daunkelor #bubukkelor #tepungkelor #royalmoringa #kelorina #vitamin #nutrisi #makananbayi #gizi"
MORINGA SEED KERNEL OIL BPOM - MINYAK BIJI KELOR BPOM 5 ML - HALAL MUI,Rp20.000,Dening Alam Pure Oil,Tangerang Selatan,17 terjual,https://www.tokopedia.com/deningalampureoil/moringa-seed-kernel-oil-bpom-minyak-biji-kelor-bpom-5-ml-halal-mui?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D20250309050843D3CEE15DA4BFE30B0DWM%26src%3Dsearch,"MORINGA SEED KERNEL OIL
MINYAK KERNEL BIJI KELOR
kemasan 5 ml

• SERTIFIKAT CPOTB BPOM
• SERTIFIKAT BPOM TR
• SERTIFIKAT HALAL MUI

SPESIFIKASI MORINGA OIL:

• BERWARNA Kuning
• BERAROMA khas Aromatik Minyak Biji kelor


MANFAAT :
• Membantu melembutkan kulit
• Membantu menghaluskan kulit
• Membantu melembabkan kulit
• Membantu mengurangi masalah penuan dini. Seperti kerutan pada wajah
• Sebagai Natural Antioksidan untuk kulit

CARA PENGGUNAAN :

︎Bersihkan wajah atau area yang ingin dioleskan Minyak Moringa.
︎Selanjutkan oleskan 2 - 3 tetes minyak moringa pada area yang membutuhkan.
︎ Diamkan minimal 2 jam.
︎ Bersihkan dengan sabun dan air mengalir."
Bubuk Daun Kelor 500 grams Serbuk Moringa Natural Super Food,Rp39.500,PureandHealth,Jakarta Barat,100+ terjual,https://www.tokopedia.com/pureandhealth/bubuk-daun-kelor-500-grams-serbuk-moringa-natural-super-food?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D20250309050843D3CEE15DA4BFE30B0DWM%26src%3Dsearch,"Pure and Health ( Let's live Health )

GARANSI HARGA MURAH

Avaible Stock

Bubuk Moringa (Daun Kelor)

Daun kelor memang sudah sering digunakan dalam ritual ataupun ramuan tradisional. Namun, secara ilmiah, manfaat daun kelor ternyata juga sudah banyak diteliti oleh dokter ahli

Nutrisi Moringa :
- Protein : 2 gram
- Vitamin B6 : 19% dari rekomendasi konsumsi harian
- Vitamin C : 12% dari rekomendasi konsumsi harian
- Zat besi : 11% dari rekomendasi konsumsi harian
- Riboflavin (vitamin B2) : 11% dari rekomendasi konsumsi harian
- Vitamin A : 9% dari rekomendasi konsumsi harian
- Magnesium : 8% dari rekomendasi konsumsi harian
- Kaya Antioksidan

Manfaat Moringa :
- Membantu menurunkan kadar gula darah
- Membantu meredakan peradangan
- Menurunkan kolestrol
- Melindungi tubuh dari racun arsenik
- Baik untuk kesehatan jantung dan daya ingat
- Mencegah anemia
- Mencegah kecacatan bayi dalam kandungan
- Meningkatkan energi dalam tubuh
- Membantu memperlancar ASI


Everyone can be Health Anytime and Anywhere"
INspired PARFUM BANDUNG MORINGA SUPER PREMIUM,Rp30.800,INspired Parfum BDG,Bandung,8 terjual,https://www.tokopedia.com/in-parfume/inspired-parfum-bandung-moringa-super-premium-15ml-spremium?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D20250309050843D3CEE15DA4BFE30B0DWM%26src%3Dsearch,"RESELLER HARGA KHUSUS (CHAT SAJA), MINIMAL SELUSIN
Parfum bandung awet seharian harga terjangkau
Dengan karakteristik seperti yang ada difoto

Cara pakai : semprotkan parfum dengan jarak 1 jengkal dari pakaian
Jangan semprotkan dengan cara menempelkan parfum ke baju
Semprotkan parfum kurang lebih 5 semprotan parfum ke baju dan area tubuh yang anda inginkan.
Hindari area wajah seperti : mata, hidung & mulut.
Semprot kembali setelah 4-6 jam jika anda sering berada di luar ruangan dan sering terkena terik matahari dan hembusan angin. Jika menginginkan wangi di sepanjang hari

Harap beli asuransi kerusakan
Jika ingin penggantian jika terjadi kerusakan saat pengiriman
Barang kami packing dengan dus dan bubble tebal serta di lakban
Sesuai prosedur yang diwajibkan oleh ekpedisi
HARAP CHAT ATAU AJUKAN KOMPLAIN JIKA WANGI TIDAK SESUAI

Estmasi pengiriman:
Pesan masuk setelah jam 1 siang, akan dikirimkan ke esokan harinya
Minggu libur tidak ada pengiriman

#parfumbandung #parfumawet #parfummurah #parfumwanita #parfumpria #Inspired Parfum Bandungebandung #Inspired Parfum Bandunge #parfumgrosir"
Herbal Essences Shampoo Bio Renew Golden Moringa 400 ml - Paket isi 3,Rp310.000,P&G Official Store,Jakarta Timur,250+ terjual,https://www.tokopedia.com/pgofficialstore/herbal-essences-shampoo-bio-renew-golden-moringa-400-ml-paket-isi-3?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D20250309050843D3CEE15DA4BFE30B0DWM%26src%3Dsearch,"Herbal Essences Shampoo Bio Renew Golden Moringa 400 ml - Paket isi 3

Note:
- Harga yang tertera untuk 3 pcs Herbal Essences Shampoo Bio Renew Golden Moringa ukuran 400 ml

Fungsi:
Herbal Essences Bio:Renew Smooth Golden Moringa Oil Shampo dengan antioxidan esensial yang dapat membantu membersihkan dan melindungi rambut, untuk rambut yang lebih sehat. Jadikan rambut lebih mudah diatur dengan Herbal Essences Shampoo Bio Renew Golden Moringa. Sampo ini bebas paraben, bebas pewarna, dan bebas silikon. Benamkan diri Anda dalam aroma jeruk, bunga putih, dan air kelapa segar. Rambut halus dan sehat dengan pH seimbang dan aman untuk rambut yang diwarnai.

Komposisi:
Water, Sodium Laureth Sulfate, Sodium Citrate, Cocamidopropyl Betaine, Stearyl Alcohol, Sodium Lauryl Sulfate, Sodium Chloride, Sodium Xylenesulfonate, Fragrance, Moringa Oleifera Seed Oil, Histidine, Aloe Barbadensis Leaf Juice, Ecklonia Radiata Extract,Cetyl Alcohol, Citric Acid, Sodium Benzoate, Polyquaternium-6, Guar Hydroxypropyltrimonium Chloride, Tetrasodium Edta, Trihydroxystearin, Methylchloroisothiazolinone, Methylisothiazolinone.

Cara Penggunaan:
Basahkan rambut, tuangkan shampo lalu gosok rambut dan kulit kepala. Diamkan sampo 2-3 menit agar zat aktif bekerja maksimal, dan bilas hingga bersih dengan air hangat/dingin.

Opsi Paket Lain:
X1 %3D7377294
X2 %3D7377294"
New ! NATUR Natural Extract Shampoo | Netto 140 mL | Moringa | Aloe Vera | Ginseng Extract | Argan | Tea Tree Oil,Rp31.300,wawacosme,Semarang,29 terjual,https://www.tokopedia.com/wawacosme/new-natur-natural-extract-shampoo-netto-140-ml-moringa-aloe-vera-ginseng-extract-argan-tea-tree-oil-1730690124457543015?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D20250309050843D3CEE15DA4BFE30B0DWM%26src%3Dsearch,"Shampoo NATUR hadir dengan ekstrak alami yang bermanfaat untuk kesehatan rambut Anda. Formulanya mengandung bahan-bahan terbaik seperti Moringa, Aloe Vera, Ginseng, Argan, dan Tea Tree Oil.

Ekstrak Alami: Mengandung Moringa dan Ginseng untuk merawat kulit kepala.
Melembapkan: Aloe Vera dan Argan membantu menjaga kelembapan rambut.
Mengatasi Ketombe: Tea Tree Oil memberikan perlindungan dari masalah ketombe.

Cara Pakai:
1.Usapkan pada rambut dan kulit kepala yang basah
2.Pijat dengan lembut sehingga menghasilkan busa
3.Bilas hingga bersih dan gunakan secara rutin untuk hasil yang lebih baik


Dapatkan rambut yang sehat dan berkilau dengan NATUR Natural Extract Shampoo berukuran 140 mL ini!"
Kapsul Daun Kelor Moringa 30 Kapsul BPOM,Rp17.500,Robbani Jaya Abadi,Bekasi,1 terjual,https://www.tokopedia.com/robbani-jaya/kapsul-daun-kelor-moringa-30-kapsul-bpom?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D20250309050843D3CEE15DA4BFE30B0DWM%26src%3Dsearch,"QLor Kapsul Ekstrak Daun Kelor Moringa Q-Lor POM BPOM Asli Ori 100%

Kapsul Ekstrak Daun Kelor Q-Lor

isi 30 Kapsul
BPOM : POM TR.183 319 991

Kebaikan Nutrisi Alam Ada Di Setiap Helainya

Ekstrak Daun Kelor merupakan sumber penting vitamin B6, vitamin C, provitamin A sebagai beta-karoten, magnesium, protein dan nutrisi lain yg telah diteliti di Lab. oleh USDA.

Jika dibandingkan dengan makanan umum, daun kelor sangat tinggi dalam kandungan nutrisinya.

Diharapkan dapat bermanfaat untuk :
- Membantu mengatasi gizi buruk
- Sumber vitamin dan mineral tinggi
- Anti inflamasi / peradangan
- Mengatasi nyeri, letih, linu
- Mengobati mata minus, plus dan silinder
- Mengobati anemia
- Membantu mengobati sakit jantung
- Membantu menurunkan kolestrol

Komposisi :
Daun Kelor Organik Kualitas Super

Aturan Pakai :
Dewasa :
- Suplemen : 2x2 Kapsul/Hari
- Pengobatan : 3x3 Kapsul/Hari

Anak-anak :
- Pemeliharaan : 3x1 Kapsul/Hari
- Pengobatan : 3x2 Kapsul/Hari"
Kapsul Extra Moringa/Kelor - Kapsul Kelor Atasi Mata Minus Dan Katarak,Rp30.000,Jakarta Herbal Collection,Jakarta Selatan,16 terjual,https://www.tokopedia.com/jakartaherbalcollection/kapsul-extra-moringa-kelor-kapsul-kelor-atasi-mata-minus-dan-katarak?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D20250309050843D3CEE15DA4BFE30B0DWM%26src%3Dsearch,"Kapsul Daun Kelor (Moringa) Kapsul K-Lor (Ekstrak Daun Kelor) Kebaikan Nutrisi Alam Ada Di Setiap Helainya Ekstrak Daun Kelor merupakan sumber penting vitamin B6, vitamin C, provitamin A sebagai beta-karoten, magnesium, protein dan nutrisi lain yg telah diteliti di Lab. oleh USDA. Jika dibandingkan dengan makanan umum, daun kelor sangat tinggi dalam kandungan nutrisinya. MANFAAT : - Membantu mengatasi gizi buruk - Sumber vitamin dan mineral tinggi - Anti inflamasi / peradangan - Mengatasi nyeri, letih, linu - Mengobati mata minus, plus dan silinder - Mengobati anemia - Membantu mengobati sakit jantung - Membantu menurunkan kolestrol KOMPOSISI : Ekstrak Daun Kelor (Moringa Oleifera Extract) 100% ATURAN PAKAI : - Dewasa Pencegahan 2 x 1 kapsul / hari Pengobatan 3 x 3 kapsul / hari - Anak-anak Pencegahan 1 x 1 kapsul / hari Pengobatan 2 x 2 kapsul / hari - Sebaiknya diminum 30 menit sebelum makan Isi 60 kapsul POM TR. 123 363 131 Sertifikat HALAL MUI Cangkang Kapsul No. 00140012700600 Diproduksi oleh : CV. NS untuk CV. HIC Didistribusikan oleh : DAL Herbal"
Bubuk Serbuk Daun Kelor/ Moringa Powder 500 Gram 100% bubuk murni,Rp10.000,Omah Rempah Nusantara,Yogyakarta,20 terjual,https://www.tokopedia.com/omahrempah/bubuk-serbuk-daun-kelor-moringa-powder-500-gram-100-bubuk-murni-250gr-74317?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D20250309050843D3CEE15DA4BFE30B0DWM%26src%3Dsearch,"BUBUK DAUN KELOR SUPER ASLI MURNI TANPA CAMPURAN
Kami menjual produk yang berkualitas PREMIUM grade A , terbuat dari tumbuhan KELOR asli yang dikeringkan kemudian digiling menjadi serbuk . Produk yang kami jual real pict sesuai foto, aman untuk dikonsumsi .

Manfaat dau kelor:
-Manfaat utama daun kelor, antara lain:
-Meningkatkan ketahanan alamiah tubuh
-Menyegarkan mata dan otak
-Meningktkan metabolisme tubuh
-Meningkatkan struktur sel tubuh
-Meningkatkan serum kolesterol alamiah
-Mengurangi kerutan dan garis-garis pada kulit
-Meningkatkan fungsi normal hati dan ginjal
-Memperindah kulit
-Meningkatkan energi
-Memudahkan pencernaan
-Antioksidan
-Memelihara sistem imunitas tubuh
-Meningkatkan sistem sirkulasi yang menyehatkan
-Bersifat anti-peradangan
-Mendukung kadar gula normal tubuh

Cara pembuatan :
Ambil 1 sdt bubuk kelor , kemudian seduh dengan satu gelas air panas mendidih, aduk rata kemudian biarkan beberapa saat hingga bubuk mengendap. Bisa tambahkan gula batu atau madu baik minum secara teratur 2x satu gelas setiap hari

NB : Jika ingin paket anda aman silahkan tambahkan item extra bubble wrap untuk setiap order pembelian agar meminimalisir kerusakan pada produk pada saat pengiriman oleh pihak ekspedisi , terimakasih atas pengertiannya

Semoga sehat selalu
Salam bagas waras"
Beorganik Moringa Powder / Bubuk Daun Kelor Organik 50gr,Rp11.000,Beorganik Store,Jakarta Barat,2rb+ terjual,https://www.tokopedia.com/beorganik/beorganik-moringa-powder-bubuk-daun-kelor-organik-50gr?extParam=ivf%3Dfalse%26keyword%3Dmoringa&src=topads,"Salah satu makanan super yang bisa Anda konsumsi adalah moringa atau yang lebih dikenal di Indonesia dengan nama daun kelor. Tak hanya dijadikan sayur, banyak yang sudah mengolah daun kelor menjadi bubuk. Lebih praktis tapi berkhasiat sama. Daun Kelor sangat berkhasiat karena mengandung vitamin A, kalsium, zat besi, kalium, dan serat. Bahkan, bagian akar, biji, bunga, dan daunnya pun memiliki berbagai tingkat lemak sehat dan flavonoid untuk melawan penyakit. Manfaat Daun Kelor : 1. Mengobati penyakit jantung, paru, hati dan ginjal 2. Mengobati Diabetes 3. Meningkatkan fungsi hati 4. Meningkatkan energi dan stamina 5. Menurunkan tekanan darah 6. detoksifikasi atau menghilangkan racun dari tubuh. 7. Dijadikan masker wajah untuk kulit yang halus, bercahaya dan bebas noda. 8. penundaan proses penuaan dan menurunkan munculnya garis-garis halus dan keriput. NUTRITION FACTS : Calories (cal) 205 Protein (g) 27.1 Fat (g) 2.3 Carbohydrate (g) 38.2 Moringa Powder Beorganik terbuat dari Daun kelor asli tanpa campuran dan pengawet sehingga aman untuk dikonsumsi dan dengan citra rasa yang berkualitas tinggi. Komposisi : Daun Kelor 100% Cara penggunaan : Dapat diolah menjadi minuman atau makanan lainnya, dicampur dengan smoothies atau diseduh dengan air panas."
"Herbana Relief Sari Daun Kelor Moringa Sumber Nutrisi, Vitamin- 30 Kapsul",Rp70.000,HERBANA,Tangerang,750+ terjual,https://www.tokopedia.com/herbana/herbana-relief-sari-daun-kelor-moringa-sumber-nutrisi-vitamin-30-kapsul?extParam=ivf%3Dfalse%26keyword%3Dmoringa&src=topads,"Herbal
Halal MUI
No. BPOM: TR 142 381 121
Isi 30 kapsul
Fungsi utama: Membantu menjaga kesehatan
Aturan pakai: 2x2 kapsul
Tiap kapsul mengandung :: 400 mg Ekstrak Moringae oleiferae Folium

Herbana menyediakan alternatif untuk gaya hidup yang lebih sehat dengan mengkombinasikan kearifan lokal dengan proses yang modern, sehingga anda bisa menikmati potensi dari alam dengan lebih mudah. Herbana terbuat dari ekstrak tunggal tumbuhan yang diproses dengan menggunakan System Quadra Extraction.
Diproduksi oleh PT Deltomed Laboratories
*Baca aturan pakai

Note :
Jam operasional admin Herbana Senin sd Jumat, pukul 09.00 sd 15.00 wib.
Pesanan yang masuk akan diproses maksimal H+1 setelah terbit invoice dan no resi akan update pada akun anda H+2 setelah terbit invoice. Kecuali pada hari Sabtu-Minggu, atau hari libur nasional (toko kami tutup/tidak ada pengiriman).
Pesanan yang bisa di klik dan masuk keranjang, maka stok ready"
Daun Kelor Bubuk / Moringa Powder Premium Original Nutrione,Rp59.500,NutriOneID,Jakarta Utara,1rb+ terjual,https://www.tokopedia.com/nutrioneid/daun-kelor-bubuk-moringa-powder-premium-original-nutrione?extParam=ivf%3Dfalse%26keyword%3Dmoringa&src=topads,"Nutrione Daun Kelor Bubuk (MoringaPowder)

Daun kelor merupakan tanaman asli India yang mengandung protein, vitamin, dan mineral guna melawan malnutrisi. Daun kelor adalah salah satu sumber makanan yang bermanfaat untuk kesehatan

Nutrione Daun Kelor Bubuk (MoringaPowder) merupakan produk bubuk hasil olahan dari daun kelor yang terbuat dari 100% daun kelor asli dan tanpa menggunakan bahan pengawet.

- Terbuat dari 100% daun kelor asli dan alami
- Tanpa menggunakan bahan pengawet
- Berat bersih 250 gram
- Bubuk halus dan mudah larut dalam air
- Dapat tahan sampai dengan 1 tahun

Manfaat Daun kelor:
1.Membantu menurunkan kadar gula darah
2.Membantu meredakan peradangan
3.Menurunkan kolestrol
4.Melindungi tubuh dari racun arsenik
5.Baik untuk kesehatan jantung dan daya ingat
6.Mencegah anemia
7.Mencegah kecacatan bayi dalam kandungan
8.Meningkatkan energi dalam tubuh
9.Membantu memperlancar ASI

Cara Penyimpanan: Simpan di suhu ruangan dan hindari dari paparan sinar matahari langsung

Cara Penggunaan:
-Dapat digunakan sebagai jamu atau makanan
- Anda juga dapat langsung menyeduh daun kelor bubuk untuk diminum langsung, anda juga dapat menambahkan lemon, madu, atau jahe agar lebih lezat.
- Dapat juga diracik dengan bahan-bahan lain

Kebijakan Toko :
- Bila ada kendala/pertanyaan harap menghubungi kami terlebih dahulu lewat chat"
