name,original_price,discounted_price,discount,store,location,sold,details_link,description,rating
Serbuk Kelor Murni Bubuk Kelor Original Moringa Powder Halus 100 gram,Rp10.000,Rp9.000,10%,MORINGA LIVING OFFICIAL STORE,Jakarta Barat,100+ terjual,https://www.tokopedia.com/moringaliving/serbuk-kelor-murni-bubuk-kelor-original-moringa-powder-halus-100-gram-40-gram-4db55?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D202503110130474249C7F63781D32D348S%26src%3Dsearch,"Obat Herbal Daun Kelor Bubuk Original 100% Moringa Powder Grade A Mengobati Asam Urat Mencegah Anemia Penyakit Jantung

250MESH, UKURAN 40GR & 100GR

Kenapa Harus Berbelanja di Toko Morifa ?
Free box dan bubble wrap
Pelayanan yang memuaskan
Garansi tukar baru apabila terjadi kekurangan dan cacat produk yang disebabkan oleh pihak kami

Kelebihan Produk Bubuk Kelor Moringa ?
Pengeringan produk dengan maksimal
Uji klinis hasil cek Lab menyatakan bebas mikroba, logam berat, pestisida
Kehalusan superfine super halus 500mesh
Diproduksi petani sendiri
Bahan 100% murni tanpa campuran lainnya

Spesifikasi dari Produk Bubuk Kelor Moringa :
Ukuran : 100gr
Produk sudah HALAL MUI dan PIRT
Bubuk kelor Morifa diproduksi melalui serangkaian proses yang dimulai dengan pemilihan daun secara selektif, sehingga menghasilan warna hijau yang cantik, bebas dari bintik-bintik keputihan
Baik dikonsumsi sebagai campuran juice atau smoothies, campuran lulur, sabun, masker ataupun sebagai topping makanan, kuah dan adonan kue

Manfaat Produk Bubuk Kelor Moringa :
Kaya nutrisi, terbukti ampuh memperbaiki gizi ( asi booster)
Mengobati asam urat, penyakit eksim dan rematik, radang inflamasi dan hipertensi
Menurunkan kadar kolestrol darah
Menurunkan gula darah, mencegah diabetes
Mengatasi gangguan metabolisme lemak pada penderita HIV
Mencegah penyakit jantung
Mengatasi disfungsi ereksi
Melindungi dari keracuan arsenik
Menyehatkan mata
Mengatasi stress
Melindungi tubuh dari bakteri
Mencegah anemia

Mohon lakukan video unboxing ketika paket diterima maksimal 1x24 jam setelah barang di terima. Proses klaim harus disertai dengan video sebelum paket dibuka s/d paket selesai dibuka

Terima Kasih Sudah Berkunjung di Toko Kami
Happy Shopping Kak
Jangan Lupa Bintang 5",4.9
Tanaman moringa / kelor afrika,Rp1.250.000,,,Nuansa Taman Baru16,Kab. Bogor,3 terjual,https://www.tokopedia.com/nuansatamanbaru16/tanaman-moringa-kelor-afrika?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D202503110130474249C7F63781D32D348S%26src%3Dsearch,,0
ELORA - DAILYGLO Collagen Drink Blueberry - Paket Hemat 3 Box (36 Sachet) | Kulit Plumpy & Glowing | Bantu Redakan Jerawat | Tinggi Vitamin C | Glutathione | Daun Kelor | Minuman Kolagen Brightening & Anti Aging | Moringa,Rp435.000,Rp379.000,13%,Elora Beauty Store,Jakarta Barat,250+ terjual,https://www.tokopedia.com/elorabeauty/moringa-infused-collagen-drink-paket-hemat-3-box-36-sachet?extParam=ivf%3Dtrue%26keyword%3Dmoringa&src=topads,"2 BOX COLLAGEN DRINK (24 SACHETS X 15GR)

MORINGA INFUSED -DRINK MENGANDUNG KOLAGEN!
BPOM : MD 667013092451

Elora merupakan minuman kolagen yang mengandung ekstrak daun kelor pertama di Indonesia

MANFAAT ELORA COLLAGEN DRINK
Mencerahkan kulit
Mengatasi dan menghilangkan jerawat
Mengatasi hiperpigmentasi pada kulit
Meredakan peradangan kulit
Menghidrasi kulit (moisturizing)
Meningkatkan elastisitas kulit
Mengurangi rambut rontok

CARA KONSUMSI
Tuang satu sachet Elora Collagen Drink (15 gr) ke dalam gelas
Campurkan Elora Collagen Drink dengan 150 ml air
Aduk hingga merata dan minuman siap dikonsumsi
Konsumsi 1 sachet per hari dan dapat dikonsumsi pagi/siang/malam",5
Flozindo Moringa Powder / Daun Kelor Bubuk,Rp17.993,Rp17.093,5%,Flozindo,Kab. Banyumas,1rb+ terjual,https://www.tokopedia.com/flozindo/flozindo-moringa-powder-daun-kelor-bubuk-slim-108gr-6bd07?extParam=ivf%3Dtrue%26keyword%3Dmoringa&src=topads,"Moringa Oleifera Powder / Serbuk Daun Kelor / Tepung Daun Kelor / bubuk kelor

SPESIFIKASI :
& MURNI 100% DAUN KELOR HIJAU DIKERINGKAN
& Tanpa Campuran, Pengawet ataupun Pewarna
&Warna Hijau Segar Bright, krn diproses alami dan bukan daun Mati/Guguran Daun yg coklat tidak berkhasiat.
& Wangi Khas Moringa Segar, Wangi Moringa Sangat Tajam

Khasiat dan Manfaat
Serbuk Daun Kelorina merupakan suplemen alami, sumber antioksidan alami, asam amino essensial, multivitamin dan mineral, serta sumber asupan nutrisi tinggi alami lainnya bagi tubuh. Secara enpiris maupun hasil penelitian ilmiah, serbuk daun Kelor juga terbukti berhasil mengatasi malnutrisi (gizi buruk), berkhasiat obat untuk beragam penyakit degeneratif, digunakan sebagai anti kanker, anti tumor, anti diabetes, anti hipertensi, peluruh lemak jahat kolesterol, detoksifikasi, tonic penguat jantung, bahkan


Penggunaan : sebagai campuran minuman (teh, kopi, jamu, juice, sirup, madu) dan makanan (aneka sayuran, nasi goreng, kue, agar-agar, puding, dll), serta bahan pengisi kapsul.

Dosis : Dianjurkan untuk dikonsumsi 2-3 sendok teh per hari
& pagi 1 sendok teh malam 1 sendok teh",4.9
2 BOX - Susu ETAWANESIA + EKSTRAK MORINGA FOLIUM - HERBAL BPOM,Rp180.000,Rp171.000,5%,Etawanesia Official,Kab. Tangerang,100+ terjual,https://www.tokopedia.com/etawanesiaofficial/2-box-susu-etawanesia-ekstrak-moringa-folium-herbal-bpom?extParam=ivf%3Dtrue%26keyword%3Dmoringa&src=topads,"Susu Kambing Etawanesia / Etawa Biru

Perpaduan 2 komposisi terbaik yang telah di uji oleh team ahli kami yang berpengalaman lebih dari 15 tahun di bidang herbal.

Excellent Ingredients (racikan 2 perpaduan komposisi yang pas dan sempurna dengan rasa yang lebih nikmat):

Susu kambing etawa kualitas no 1 ekstrak moringa dengan takaran khusus, yang membuat susu Etawanesia ini, 5x lebih efektif dan lebih cepat dalam proses pemnyembuhan serta lebih dapat diandalkan di dalam rangka pencegahan gangguan kesehatan.

Manfaat Susu Etawanesia / Etawa Biru

Mengatasi gangguan pernafassan / paru - paru
Menjaga kesehatan kepadatan tulang, persendian, pegal - pegal
Mengatasi penyakit kolesterol
Meningkatkan stamina dan daya tahan tubuh
Melancarkan sistem perncernaan
Memperlancar produksi asi ( untuk ibu menyusui )
Membantu meningkatkan kecerdasan anak
Baik untuk penderita diabetes / obesitas
Membantu mengatasi kesemutan
Membantu mengatasi kesemutan
Membantu mengatasi begah, pusing, atau sering tidak enak badan

Aman untuk ibu hamil, menyusui dan pengidap asam lambung

Jadi Etawanesia menjadi minuman kesehatan alami keluarga untuk hidup yang lebih baik, konsumsi secera rutin dan rasakan bedanya.

Aturan minum Etawanesia / Etawa Biru :

Untuk terapi penyembuhan penyakit:

Minum susu kambing susu etawanesia 3 kali sehari

Untuk orang dewasa :
larutkan 3 sendok makan susu kambing susu etawanesia dan seduh dengan air hangat +- 150 cc air ( 3 kali sehari )

Untuk anak - anak diatas 1 tahun : larutkan 2 sendok makan susu kambing susu etawanesia dan seduh dengan air hangat +- 150 cc air ( 2 kali sehari )

#etawanesia #etawabiru",4.9
Herbal Essences Shampoo Bio Renew Golden Moringa 400 ml - Paket isi 3,Rp327.000,Rp310.000,5%,P&G Official Store,Jakarta Timur,250+ terjual,https://www.tokopedia.com/pgofficialstore/herbal-essences-shampoo-bio-renew-golden-moringa-400-ml-paket-isi-3?extParam=ivf%3Dfalse%26keyword%3Dmoringa&src=topads,"Herbal Essences Shampoo Bio Renew Golden Moringa 400 ml - Paket isi 3

Note:
- Harga yang tertera untuk 3 pcs Herbal Essences Shampoo Bio Renew Golden Moringa ukuran 400 ml

Fungsi:
Herbal Essences Bio:Renew Smooth Golden Moringa Oil Shampo dengan antioxidan esensial yang dapat membantu membersihkan dan melindungi rambut, untuk rambut yang lebih sehat. Jadikan rambut lebih mudah diatur dengan Herbal Essences Shampoo Bio Renew Golden Moringa. Sampo ini bebas paraben, bebas pewarna, dan bebas silikon. Benamkan diri Anda dalam aroma jeruk, bunga putih, dan air kelapa segar. Rambut halus dan sehat dengan pH seimbang dan aman untuk rambut yang diwarnai.

Komposisi:
Water, Sodium Laureth Sulfate, Sodium Citrate, Cocamidopropyl Betaine, Stearyl Alcohol, Sodium Lauryl Sulfate, Sodium Chloride, Sodium Xylenesulfonate, Fragrance, Moringa Oleifera Seed Oil, Histidine, Aloe Barbadensis Leaf Juice, Ecklonia Radiata Extract,Cetyl Alcohol, Citric Acid, Sodium Benzoate, Polyquaternium-6, Guar Hydroxypropyltrimonium Chloride, Tetrasodium Edta, Trihydroxystearin, Methylchloroisothiazolinone, Methylisothiazolinone.

Cara Penggunaan:
Basahkan rambut, tuangkan shampo lalu gosok rambut dan kulit kepala. Diamkan sampo 2-3 menit agar zat aktif bekerja maksimal, dan bilas hingga bersih dengan air hangat/dingin.

Opsi Paket Lain:
X1 %3D7377294
X2 %3D7377294",5
Daun Kelor Bubuk Murni Moringa Powder Herbal Original Super Food,Rp8.900,,,Batavia Herbal Shop,Jakarta Pusat,2rb+ terjual,https://www.tokopedia.com/bataviaherbalshop/daun-kelor-bubuk-murni-moringa-powder-herbal-original-super-food?extParam=ivf%3Dfalse%26keyword%3Dmoringa&src=topads,"Daun Kelor Bubuk/ Moringa Powder
✓ Produk Garansi Original Asli 100% Murni
✓ Kemasan plastik buram klip isi 50gr
✓ Komposi simplisia daun kelor 100%
✓ Expired 09.2026
✓ P-IRT 2103171010566-28
✓ Premium produk, Dikemas oleh Herbs Time
✓ Foto Real Asli

Daun kelor mempunyai nama lain moringa yang memiliki kandungan yang baik untuk kesehatan tubuh.
Tanaman herbal tradisional ini sering disebut superfood karena daun kelor setara dengan jeruk 7x vit C, wortel 3x vit A, pisang 3x potasium, susu 4x calsium, bayam 25x zat besi dan kacang 2x protein

Sekitar 2 gram daun kelor, terdapat setidaknya terdapat 14 kalori dan nutrisi lain berupa karbohidrat, protein, zat besi, kalium, magnesium, vitamin C, vitamin A, kalsium, dan asam folat. Selain itu, terdapat pula serat, vitamin B, fosfor, tembaga, zink, dan selenium. Tidak lupa, ada kandungan antioksidan dalam daun kelor, salah satunya polifenol.

Manfaat :
• Menangkal radikal bebas
• Menurunkan gula darah
• Membantu meningkatkan produksi ASI bagi ibu menyusui
• Memelihara fungsi dan kesehatan otak
• Membantu mengatasi gizi yang buruk
• Sumber vitamin dan mineral tinggi
• Anti inflamasi / peradangan
• Mengatasi nyeri, letih, linu
• Mengobati mata minus, plus, silinder
• Mengobati anemia
• Membantu mengobati sakit jantung
• Membantu menurunkan kolesterol
• Mengontrol tekanan darah
• Mengatasi asam lambung
• Menjaga kesehatan prostat
• Menurunkan kadar asam urat
• Mencegah penuaan dini
• Menguatkan tulang
• Menjaga kesehatan hati
• Menjaga kebugaran otot
• Mencegah gangguan ginjal
• Menjaga daya tahan tubuh
• Bisa dijadikan masker
Dll
Dari berbagai sumber

Aturan Pakai :
1 sendok makan diseduh dengan air panas 1 cangkir.
Setelah mencapai suhu ruang bisa ditambah madu.
Minum 1 sd 2x sehari sesuai kebutuhan

∆ Perhatian untuk yang alergi terhadap kandungan produk ini",5
BUBUK DAUN KELOR 250G DAUN KELOR ORGANIK SERBUK PREMIUM SUPER HALUS BUBUK POWDER MORINGA 100% ORIGINAL PURE ORGANIC NUTRIFARM / BEORGANIK / DARI BUMI / SAFIYA / GALLEO,Rp70.000,Rp31.500,55%,Naturlife Indonesia Official,Bogor,30+ terjual,https://www.tokopedia.com/naturlifeindonesia/bubuk-daun-kelor-250g-daun-kelor-organik-serbuk-premium-super-halus-bubuk-powder-moringa-100-original-pure-organic-nutrifarm-beorganik-dari-bumi-safiya-galleo?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D202503110130474249C7F63781D32D348S%26src%3Dsearch,"Daun Kelor (Moringa oleifera) Bubuk by Naturlife dibuat dari 100% daun kelor/moringa asli yang diolah menjadi bubuk, tanpa campuran apapun. Kandungan nutrisi yang banyak dari daun kelor sendiri membuat tanaman ini dijuluki sebagai The Miracle Tree dan Tree of Life.

100% Daun Kelor Murni | Tanpa pewarna buatan | Tanpa pengawet

Manfaat Moringa / Daun Kelor Bubuk:
1. Mengobati penyakit jantung, paru, hati dan ginjal
2. Mengobati Diabetes
3. Meningkatkan fungsi hati
4. Meningkatkan energi dan stamina
5. Menurunkan tekanan darah
6. detoksifikasi atau menghilangkan racun dari tubuh.

Saran Penyajian:
1-2 sdm Daun Kelor Bubuk dicampur air panas 1 gelas ±200ml
Aduk hingga rata lalu diminum
Dapat ditambahkan dengan gula murni, gula batu maupun madu dan dapat disajikan secara dingin dengan tambahan es batu

Saran Penyimpanan:
Simpan disuhu ruang dan hindarkan dari sinar matahari

Izin dinkes SP-PIRT: 2103271231176-29

Size: 250g",5
pohon moringa afrika,Rp38.000.000,,,novel flora,Kab. Bogor,,https://www.tokopedia.com/novelflora/pohon-moringa-afrika?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D202503110130474249C7F63781D32D348S%26src%3Dsearch,,0
Kapsul Daun Kelor isi 60 Kapsul - Moringa Oleifera,Rp20.000,,,Alfa Goes,Medan,500+ terjual,https://www.tokopedia.com/alfagoes/kapsul-daun-kelor-isi-60-kapsul-moringa-oleifera?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D202503110130474249C7F63781D32D348S%26src%3Dsearch,"• Kemasan : • Isi 60 Kapsul • • Manfaat daun kelor : • • - Bermanfaat untuk DIET • - Mebghilangkan flek wajah • - Untuk kecantikan • - Memperkaya Asi • - Untuk kesehatan mata • - Anti Oksidan • - Menjaga kesehatan ginjal • - Memperlambat penuaan • - Mengobati reumatik, jantung, kanker, diabetes, pencernaan, athritis, anti bakteri, kesehatan kulit, tekanan darah, kolestrol dan kesehatan otak. • • Aturan pakai : • Untuk pencegahan : 2 x 2 kapsul/hari • Untuk pengobatan : 3 x 2 kapsul/hari",5
Bibit Daun Kelor Pohon Kelor Tanaman Kelor Moringa Oleifera,Rp3.500,,,ORIGINAL FLORA,Bekasi,3rb+ terjual,https://www.tokopedia.com/originalflora/bibit-daun-kelor-pohon-kelor-tanaman-kelor-moringa-oleifera?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D202503110130474249C7F63781D32D348S%26src%3Dsearch,"Bibit Berbentuk Tanaman Hidup Berdaun Dan Berakar

Benih Berbentuk Biji Untuk Di Semai

Sebelum Melakukan Checkout

Silakan baca deskripsi produk baik-baik. Kami tidak membalas pertanyaan yang sudah ada inforrmasi di deskripsi produk. Supaya sama-sama memudahkan menyingkat waktu dan tim kami akan enjoy dalam bekerja.

Ketentuan Belanja Di ORIGINAL FLORA

1. Foto Produk Adalah Real Saat Pengambilan Foto, Tetapi Kondisi Barang Selalu Berubah Ubah Tergantung Stok Yg ada (Ready) karena ini berupa tanaman bukan berupa benda mati yg bisa diproduksi sama persis, jadi sangat wajar bila produk terkadang tidak sama persis sesuai foto, bisa lebih rimbun atau lebih kecil dari foto tetapi kami siap melayani untuk memilihkan produk yg terbaik dari stok yg ada.

2. Untuk pembelian diatas jam 1 siang berpotensi dikirim keesokan harinya, kecuali instant kurir dan sameday. Tetapi bila memungkinkan maka tetap kita kirim hari itu juga.

3. Kita memberikan garansi tanaman sampai dalam keadaan hidup, bila mati maka akan kami ganti produk atau pengembalian dana tergantung kondisi komplain. Kami pasti bertanggung jawab.

4. Tanaman biasanya dapat bertahan didalam paket selama 3 hari sampai dengan 5 hari pengiriman, tetapi untuk meminimalisir resiko tanaman stres, lebih diutamakan kurir instant, same day dan next day.

5. Bila ada ketidak cocokan dalam produk yang diterima, bisa dibicarakan baik2 melalui chat bukan di menu komplain terlebih dahulu, bila memang sudah sepakat bisa memilih menu komplai yg diinginkan.

6. Membeli berarti kami anggap sudah menyetujui ketentuan diatas. Harap maklumnya dan kami ucapkan banyak terimakasih.

Selamat menanam dan terimakasih sudah membantu melestarikan penghijauan bumi...

""Untuk Hari Esok yang Lebih Baik""

sayonara GO-GREEN",4.3
KUNDAL Hair Serum Acacia Moringa (Made in Korea) 100ml,Rp189.000,Rp119.000,37%,Kundal Official,Kab. Bekasi,500+ terjual,https://www.tokopedia.com/kundalofficial/kundal-hair-serum-acacia-moringa-made-in-korea-100ml?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D202503110130474249C7F63781D32D348S%26src%3Dsearch,"KUNDAL Ultra Hair Serum 100ml - Acica Moringa (Made in Korea)
100% Original BPOM

Cherry Blossom, ed. 11/2025
White Musk, ed. 01/2026
Acacia Moringa, ed. 12/2025
Pink Grapefruit, ed. 11/2025

Serum rambut buatan Korea dari Kundal mengandung Complex Natural Oil yang membantu melembutkan rambut anda!

Terdaftar di BPOM
* Serum rambut dengan konsentrat tinggi, tidak mengandung air dan alkohol
* Cocok untuk rambut kering dan kusut

* Bisa digunakan untuk kulit kepala sensitif
* Mengandung 16 Natural Oils
* 15.000 PPM Macadamia Oil Seeds

* Hanya 7 Detik, Serum konsentrat tinggi dengan hanya satu tetes
* Melembabkan dan menurtrisikan rambut dengan High Density Oil
* Tidak mengandung bahan berbahaya
* Dengan pilihan wangi yang bervariatif dan menarik

Ukuran : 100ml

Wangi : Acacia Moringa/ Cherry Blossom/ Pink Grapefruit/ White Musk

BPOM : NA26201000025 Acacia Moringa
BPOM : NA26201000026 Cherry Blossom
BPOM : NA26201000028 Pink Grapefruit
BPOM : NA26201000029 White Musk",5
Kapsul Ekstrak Daun Kelor Moringa Isi 500mg @500mg - Resmi BPOM,Rp34.000,,,Sumber & Waras,Surabaya,100+ terjual,https://www.tokopedia.com/sumberwarassehat/kapsul-ekstrak-daun-kelor-moringa-isi-500mg-500mg-resmi-bpom?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D202503110130474249C7F63781D32D348S%26src%3Dsearch,"Kapsul Ekstrak Daun Kelor Moringa
Isi: 60 kapsul @ 500mg
Diproduksi oleh : Cv. Ardhi Jaya
Izin BPOM TR. 213 370 661
Expdate : Desember 2025

KOMPOSISI :
Ekstrak Daun Kelor (Moringa Oleifera Extract) 500mg

ATURAN PAKAI :
- Dewasa
Pencegahan 2 x 1 kapsul / hari
Pengobatan 3 x 3 kapsul / hari
- Anak-anak
Pencegahan 1 x 1 kapsul / hari
Pengobatan 2 x 2 kapsul / hari
- Sebaiknya diminum 30 menit sebelum makan

Kebaikan Nutrisi Alam Ada Di Setiap Helainya

Ekstrak Daun Kelor merupakan sumber penting vitamin B6, vitamin C, provitamin A sebagai beta-karoten, magnesium, protein dan nutrisi lain yg telah diteliti di Lab. oleh USDA.

Jika dibandingkan dengan makanan umum, daun kelor sangat tinggi dalam kandungan nutrisinya.

MANFAAT :
- Membantu mengatasi gizi buruk
- Sumber vitamin dan mineral tinggi
- Anti inflamasi / peradangan
- Mengatasi nyeri, letih, linu
- Mengobati mata minus, plus dan silinder
- Mengobati anemia
- Membantu mengobati sakit jantung
- Membantu menurunkan kolestrol
- Sumber berbagai macam vitamin, mineral, dll
- dll",4.9
The Body Shop Moringa Shampoo 250ml,Rp199.000,,,The Body Shop Indonesia,Tangerang Selatan,500+ terjual,https://www.tokopedia.com/tbs-official/the-body-shop-moringa-shampoo-250ml?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D202503110130474249C7F63781D32D348S%26src%3Dsearch,"Expired Date: July 2025

Pembersih rambut yang diperkaya dengan Community Fair Trade moringa seed oil dari Rwanda untuk membantu rambut kusam tampak lebih berkilau, dan halus. Diperkaya juga dengan vegan silk protein untuk membantu memperkuat rambut dan membuatnya tampak lebih sehat. Cocok untuk rambut yang tampak kusam.

How to Use
Tuangkan pada tangan dan campurkan dengan sedikit air untuk menciptakan busa. Pijatkan pada rambut dan bilas hingga bersih.
Jika terkena mata, segera bilas dengan air.

Lengkapi dengan rangkaian Moringa dari The Body Shop lainnya untuk hasil yang lebih optimal.


====== SYARAT & KETENTUAN======
1. The Body Shop Official Store dikelola oleh PT. Monica Hijau Lestari, selaku satu-satunya Distributor resmi di Indonesia yang diakui oleh The Body Shop International Ltd., dimana produk yang kami jual terjamin 100% Original & bersertifikasi BPOM.
2. Produk ready stock selama produk tersebut dapat dimasukkan ke dalam keranjang dan dapat diproses checkout.
3. Produk yang kami kirimkan memiliki expiry date minimal 9 bulan atau lebih, dalam kondisi 100% baru.
4. Proses pengemasan membutuhkan 1-2 hari kerja, sedangkan pengiriman Reguler & Sameday akan di proses pada hari kerja Senin - Jumat (Tidak termasuk hari libur nasional).
Status pesanan otomatis berubah jika pesanan sudah diterima oleh kurir jasa pengiriman.
5. Pengajuan pembatalan pesanan tidak dapat kami setujui apabila pesanan sudah dipacking / diserahkan kepada kurir jasa pengiriman.
6. Pengajuan komplain dapat diterima apabila dilakukan sebelum merubah status pesanan menjadi Selesai/Diterima, serta WAJIB memberikan bukti berupa foto & video unboxing.
The Body Shop Indonesia berhak untuk tidak menindaklanjuti pengajuan komplain yang tidak memenuhi syarat dan ketentuan ini.

Silahkan chat kami jika kamu memiliki pertanyaan seputar produk atau membutuhkan bantuan lainnya :)",5
The Body Shop Moringa Body Yogurt 200ml,Rp299.000,,,The Body Shop Indonesia,Tangerang Selatan,1rb+ terjual,https://www.tokopedia.com/tbs-official/the-body-shop-moringa-body-yogurt-200ml?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D202503110130474249C7F63781D32D348S%26src%3Dsearch,"Pelembap tubuh bertekstur gel-krim revolusioner dari The Body Shop dengan aroma moringa yang lembut dan menyegarkan. Diperkaya dengan Community Trade almond milk dari Spanyol dan Community Trade moringa seed oil dari Rwanda, serta hyaluronic acid untuk melembapkan tubuh seharian tanpa rasa lengket.

How to use:
Usapkan secara merata pada seluruh tubuh setelah mandi atau dalam keadaan kulit lembap. Pijat perlahan hingga produk terserap sempurna.

Tips:
Lengkapi perawatan tubuh Anda dengan rangkaian Moringa dari The Body Shop.


====== SYARAT & KETENTUAN======
1. The Body Shop Official Store dikelola oleh PT. Monica Hijau Lestari, selaku satu-satunya Distributor resmi di Indonesia yang diakui oleh The Body Shop International Ltd., dimana produk yang kami jual terjamin 100% Original & bersertifikasi BPOM.
2. Produk ready stock selama produk tersebut dapat dimasukkan ke dalam keranjang dan dapat diproses checkout.
3. Produk yang kami kirimkan memiliki expiry date minimal 9 bulan atau lebih, dalam kondisi 100% baru.
4. Proses pengemasan membutuhkan 1-2 hari kerja, sedangkan pengiriman Reguler & Sameday akan di proses pada hari kerja Senin - Jumat (Tidak termasuk hari libur nasional).
Status pesanan otomatis berubah jika pesanan sudah diterima oleh kurir jasa pengiriman.
5. Pengajuan pembatalan pesanan tidak dapat kami setujui apabila pesanan sudah dipacking / diserahkan kepada kurir jasa pengiriman.
6. Pengajuan komplain dapat diterima apabila dilakukan sebelum merubah status pesanan menjadi Selesai/Diterima, serta WAJIB memberikan bukti berupa foto & video unboxing.
The Body Shop Indonesia berhak untuk tidak menindaklanjuti pengajuan komplain yang tidak memenuhi syarat dan ketentuan ini.

Silahkan chat kami jika kamu memiliki pertanyaan seputar produk atau membutuhkan bantuan lainnya :)",5
NATUR Shampoo - 140ml | Ginseng | Aloe | Tea Tree | Olive | Moringa,Rp29.380,,,jselectiv by JHON Putra Kosmetik,Palembang,50+ terjual,https://www.tokopedia.com/jselectiv/natur-shampoo-140ml-ginseng-aloe-tea-tree-olive-moringa-ginseng?extParam=ivf%3Dfalse%26keyword%3Dmoringa%26search_id%3D202503110130474249C7F63781D32D348S%26src%3Dsearch,"1. Jam Operasi Toko (Senin-Sabtu 09.00-17.00 | Minggu 09.00-15.00). Chat direspon di Jam Operasi Toko

2. KETENTUAN PENGIRIMAN | Pesanan KURIR INSTAN masuk di Jam Operasi Toko diproses LANGSUNG di Jam Operasi Toko | Pesanan KURIR REGULER diproses dikirim mengikuti Ketentuan Marketplace yaitu MAKSIMUM 48 JAM (2 HARI) terhitung dari Pesanan Diterima – Skedul Kurir Pick Up SiCepat 10.00 AnterAja 17.00 | GRATIS ONGKIR BUKAN SAMEDAY DELIVERY

NOTE : Semua Pesanan pasti diproses dan dikirim. Tidak perlu terus menanyakan kapan dikirim karena menjawab pertanyaan seperti ini bukan saja menghabiskan Waktu Pengemasan Penjual tapi pastinya malah memperlambat proses Pengiriman. Mau dikirim cepat? Pilih KURIR INSTAN dari Penjual di kota yang sama. Mau yang gratis-gratis? Sabar

3. Japri sebelum CO (Check Out) disarankan. Pesanan dengan varian/item kosong yang masuk ke Penjual tanpa Japri sebelum CO, akan Penjual konfirmasi via Chat. Bila tidak ada balasan , Pesanan akan diproses dengan REFUND (kembali uang diselip di Paket)

4. TIDAK ADA FREE BUBBLE | Semua Pesanan pasti diproses packing sebaik seaman mungkin. Penjual tidak pernah dan tidak akan mungkin mengirimkan barang rusak. Namun untuk ekstra proteksi, Pembeli menentukan sendiri, apakah Pesanan diproses dengan Bubble Wrap atau tidak. Penjual menyediakan Bubble Wrap di List Produk untuk dimanfaatkan, pilih dengan bijak | KERUSAKAN AKIBAT KELALAIAN KURIR ATAU KARENA PEMBELI TIDAK MEMANFAATKAN BUBBLE WRAP BUKAN MENJADI TANGGUNG JAWAB PENJUAL. Seller menerapkan kebijakan #CerdasBelanjaOnline dengan NO UNBOXING VIDEO = NO COMPLAINT

5. Proses pengiriman adalah proses yang berjalan otomatis. Penjual tidak dapat menambahkan/mengganti Alamat Pengiriman secara manual. Lacak Pengiriman melalui fitur LACAK di Aplikasi, atau hubungi langsung Hotline Kurir dengan menyebutkan No Resi. Penjual TIDAK TERLIBAT DALAM PENGIRIMAN

#pastiORI #pastiBPOM #pastiEDPANJANG
Selamat berbelanja!

jselectiv",5
